Epoch [1/50], Train Loss: 0.0358, Val Loss: 0.0275, Val R2: 0.6059
Epoch [2/50], Train Loss: 0.0286, Val Loss: 0.0251, Val R2: 0.6405
Epoch [3/50], Train Loss: 0.0262, Val Loss: 0.0237, Val R2: 0.6614
Epoch [4/50], Train Loss: 0.0249, Val Loss: 0.0229, Val R2: 0.6740
Epoch [5/50], Train Loss: 0.0242, Val Loss: 0.0223, Val R2: 0.6817
Epoch [6/50], Train Loss: 0.0236, Val Loss: 0.0220, Val R2: 0.6863
Epoch [7/50], Train Loss: 0.0234, Val Loss: 0.0219, Val R2: 0.6888
Epoch [8/50], Train Loss: 0.0231, Val Loss: 0.0218, Val R2: 0.6902
Epoch [9/50], Train Loss: 0.0232, Val Loss: 0.0217, Val R2: 0.6909
Epoch [10/50], Train Loss: 0.0231, Val Loss: 0.0217, Val R2: 0.6911
Epoch [11/50], Train Loss: 0.0230, Val Loss: 0.0217, Val R2: 0.6911
Epoch [12/50], Train Loss: 0.0230, Val Loss: 0.0217, Val R2: 0.6912
Epoch [13/50], Train Loss: 0.0230, Val Loss: 0.0216, Val R2: 0.6920
Epoch [14/50], Train Loss: 0.0230, Val Loss: 0.0215, Val R2: 0.6934
Epoch [15/50], Train Loss: 0.0227, Val Loss: 0.0215, Val R2: 0.6948
Epoch [16/50], Train Loss: 0.0225, Val Loss: 0.0212, Val R2: 0.6978
Epoch [17/50], Train Loss: 0.0223, Val Loss: 0.0210, Val R2: 0.7010
Epoch [18/50], Train Loss: 0.0221, Val Loss: 0.0209, Val R2: 0.7030
Epoch [19/50], Train Loss: 0.0219, Val Loss: 0.0206, Val R2: 0.7069
Epoch [20/50], Train Loss: 0.0216, Val Loss: 0.0204, Val R2: 0.7096
Epoch [21/50], Train Loss: 0.0214, Val Loss: 0.0202, Val R2: 0.7124
Epoch [22/50], Train Loss: 0.0212, Val Loss: 0.0201, Val R2: 0.7143
Epoch [23/50], Train Loss: 0.0209, Val Loss: 0.0200, Val R2: 0.7157
Epoch [24/50], Train Loss: 0.0209, Val Loss: 0.0198, Val R2: 0.7185
Epoch [25/50], Train Loss: 0.0208, Val Loss: 0.0197, Val R2: 0.7192
Epoch [26/50], Train Loss: 0.0206, Val Loss: 0.0196, Val R2: 0.7220
Epoch [27/50], Train Loss: 0.0204, Val Loss: 0.0195, Val R2: 0.7222
Epoch [28/50], Train Loss: 0.0204, Val Loss: 0.0195, Val R2: 0.7224
Epoch [29/50], Train Loss: 0.0204, Val Loss: 0.0195, Val R2: 0.7230
Epoch [30/50], Train Loss: 0.0203, Val Loss: 0.0195, Val R2: 0.7231
Epoch [31/50], Train Loss: 0.0205, Val Loss: 0.0195, Val R2: 0.7231
Epoch [32/50], Train Loss: 0.0203, Val Loss: 0.0195, Val R2: 0.7231
Epoch [33/50], Train Loss: 0.0204, Val Loss: 0.0194, Val R2: 0.7233
Epoch [34/50], Train Loss: 0.0204, Val Loss: 0.0194, Val R2: 0.7238
Epoch [35/50], Train Loss: 0.0203, Val Loss: 0.0194, Val R2: 0.7243
Epoch [36/50], Train Loss: 0.0202, Val Loss: 0.0193, Val R2: 0.7255
Epoch [37/50], Train Loss: 0.0202, Val Loss: 0.0192, Val R2: 0.7264
Epoch [38/50], Train Loss: 0.0201, Val Loss: 0.0191, Val R2: 0.7276
Epoch [39/50], Train Loss: 0.0200, Val Loss: 0.0191, Val R2: 0.7283
Epoch [40/50], Train Loss: 0.0200, Val Loss: 0.0190, Val R2: 0.7297
Epoch [41/50], Train Loss: 0.0197, Val Loss: 0.0188, Val R2: 0.7317
Epoch [42/50], Train Loss: 0.0196, Val Loss: 0.0188, Val R2: 0.7323
Epoch [43/50], Train Loss: 0.0195, Val Loss: 0.0187, Val R2: 0.7342
Epoch [44/50], Train Loss: 0.0194, Val Loss: 0.0186, Val R2: 0.7351
Epoch [45/50], Train Loss: 0.0193, Val Loss: 0.0185, Val R2: 0.7360
Epoch [46/50], Train Loss: 0.0194, Val Loss: 0.0185, Val R2: 0.7363
Epoch [47/50], Train Loss: 0.0193, Val Loss: 0.0185, Val R2: 0.7369
Epoch [48/50], Train Loss: 0.0192, Val Loss: 0.0184, Val R2: 0.7375
Epoch [49/50], Train Loss: 0.0191, Val Loss: 0.0184, Val R2: 0.7373
Epoch [50/50], Train Loss: 0.0192, Val Loss: 0.0184, Val R2: 0.7373
