Epoch [1/50], Train Loss: 0.0203, Val Loss: 0.0182, Val R2: 0.7242
Epoch [2/50], Train Loss: 0.0193, Val Loss: 0.0179, Val R2: 0.7296
Epoch [3/50], Train Loss: 0.0190, Val Loss: 0.0177, Val R2: 0.7317
Epoch [4/50], Train Loss: 0.0189, Val Loss: 0.0177, Val R2: 0.7325
Epoch [5/50], Train Loss: 0.0187, Val Loss: 0.0176, Val R2: 0.7337
Epoch [6/50], Train Loss: 0.0186, Val Loss: 0.0176, Val R2: 0.7346
Epoch [7/50], Train Loss: 0.0186, Val Loss: 0.0175, Val R2: 0.7350
Epoch [8/50], Train Loss: 0.0185, Val Loss: 0.0175, Val R2: 0.7352
Epoch [9/50], Train Loss: 0.0185, Val Loss: 0.0175, Val R2: 0.7353
Epoch [10/50], Train Loss: 0.0185, Val Loss: 0.0175, Val R2: 0.7354
Epoch [11/50], Train Loss: 0.0186, Val Loss: 0.0175, Val R2: 0.7354
Epoch [12/50], Train Loss: 0.0186, Val Loss: 0.0175, Val R2: 0.7354
Epoch [13/50], Train Loss: 0.0185, Val Loss: 0.0175, Val R2: 0.7356
Epoch [14/50], Train Loss: 0.0185, Val Loss: 0.0175, Val R2: 0.7357
Epoch [15/50], Train Loss: 0.0185, Val Loss: 0.0175, Val R2: 0.7361
Epoch [16/50], Train Loss: 0.0185, Val Loss: 0.0174, Val R2: 0.7365
Epoch [17/50], Train Loss: 0.0184, Val Loss: 0.0174, Val R2: 0.7370
Epoch [18/50], Train Loss: 0.0184, Val Loss: 0.0174, Val R2: 0.7374
Epoch [19/50], Train Loss: 0.0183, Val Loss: 0.0174, Val R2: 0.7378
Epoch [20/50], Train Loss: 0.0182, Val Loss: 0.0173, Val R2: 0.7383
Epoch [21/50], Train Loss: 0.0182, Val Loss: 0.0173, Val R2: 0.7390
Epoch [22/50], Train Loss: 0.0180, Val Loss: 0.0172, Val R2: 0.7398
Epoch [23/50], Train Loss: 0.0180, Val Loss: 0.0172, Val R2: 0.7401
Epoch [24/50], Train Loss: 0.0180, Val Loss: 0.0172, Val R2: 0.7405
Epoch [25/50], Train Loss: 0.0180, Val Loss: 0.0172, Val R2: 0.7409
Epoch [26/50], Train Loss: 0.0179, Val Loss: 0.0171, Val R2: 0.7412
Epoch [27/50], Train Loss: 0.0179, Val Loss: 0.0171, Val R2: 0.7414
Epoch [28/50], Train Loss: 0.0178, Val Loss: 0.0171, Val R2: 0.7414
Epoch [29/50], Train Loss: 0.0178, Val Loss: 0.0171, Val R2: 0.7415
Epoch [30/50], Train Loss: 0.0178, Val Loss: 0.0171, Val R2: 0.7415
Epoch [31/50], Train Loss: 0.0179, Val Loss: 0.0171, Val R2: 0.7415
Epoch [32/50], Train Loss: 0.0178, Val Loss: 0.0171, Val R2: 0.7416
Epoch [33/50], Train Loss: 0.0179, Val Loss: 0.0171, Val R2: 0.7416
Epoch [34/50], Train Loss: 0.0179, Val Loss: 0.0171, Val R2: 0.7417
Epoch [35/50], Train Loss: 0.0179, Val Loss: 0.0171, Val R2: 0.7416
Epoch [36/50], Train Loss: 0.0178, Val Loss: 0.0171, Val R2: 0.7420
Epoch [37/50], Train Loss: 0.0178, Val Loss: 0.0171, Val R2: 0.7420
Epoch [38/50], Train Loss: 0.0178, Val Loss: 0.0171, Val R2: 0.7422
Epoch [39/50], Train Loss: 0.0178, Val Loss: 0.0170, Val R2: 0.7430
Epoch [40/50], Train Loss: 0.0177, Val Loss: 0.0170, Val R2: 0.7425
Epoch [41/50], Train Loss: 0.0177, Val Loss: 0.0170, Val R2: 0.7432
Epoch [42/50], Train Loss: 0.0177, Val Loss: 0.0170, Val R2: 0.7436
Epoch [43/50], Train Loss: 0.0177, Val Loss: 0.0170, Val R2: 0.7440
Epoch [44/50], Train Loss: 0.0176, Val Loss: 0.0169, Val R2: 0.7444
Epoch [45/50], Train Loss: 0.0176, Val Loss: 0.0169, Val R2: 0.7444
Epoch [46/50], Train Loss: 0.0176, Val Loss: 0.0169, Val R2: 0.7447
Epoch [47/50], Train Loss: 0.0176, Val Loss: 0.0169, Val R2: 0.7448
Epoch [48/50], Train Loss: 0.0175, Val Loss: 0.0169, Val R2: 0.7449
Epoch [49/50], Train Loss: 0.0175, Val Loss: 0.0169, Val R2: 0.7450
Epoch [50/50], Train Loss: 0.0176, Val Loss: 0.0169, Val R2: 0.7450
