Epoch [1/50], Train Loss: 0.0179, Val Loss: 0.0169, Val R2: 0.7563
Epoch [2/50], Train Loss: 0.0170, Val Loss: 0.0166, Val R2: 0.7606
Epoch [3/50], Train Loss: 0.0169, Val Loss: 0.0165, Val R2: 0.7619
Epoch [4/50], Train Loss: 0.0166, Val Loss: 0.0164, Val R2: 0.7627
Epoch [5/50], Train Loss: 0.0166, Val Loss: 0.0164, Val R2: 0.7632
Epoch [6/50], Train Loss: 0.0166, Val Loss: 0.0164, Val R2: 0.7634
Epoch [7/50], Train Loss: 0.0165, Val Loss: 0.0163, Val R2: 0.7638
Epoch [8/50], Train Loss: 0.0165, Val Loss: 0.0163, Val R2: 0.7640
Epoch [9/50], Train Loss: 0.0165, Val Loss: 0.0163, Val R2: 0.7640
Epoch [10/50], Train Loss: 0.0164, Val Loss: 0.0163, Val R2: 0.7640
Epoch [11/50], Train Loss: 0.0164, Val Loss: 0.0163, Val R2: 0.7640
Epoch [12/50], Train Loss: 0.0165, Val Loss: 0.0163, Val R2: 0.7640
Epoch [13/50], Train Loss: 0.0165, Val Loss: 0.0163, Val R2: 0.7641
Epoch [14/50], Train Loss: 0.0164, Val Loss: 0.0163, Val R2: 0.7641
Epoch [15/50], Train Loss: 0.0164, Val Loss: 0.0163, Val R2: 0.7643
Epoch [16/50], Train Loss: 0.0164, Val Loss: 0.0163, Val R2: 0.7644
Epoch [17/50], Train Loss: 0.0164, Val Loss: 0.0163, Val R2: 0.7648
Epoch [18/50], Train Loss: 0.0164, Val Loss: 0.0163, Val R2: 0.7651
Epoch [19/50], Train Loss: 0.0163, Val Loss: 0.0163, Val R2: 0.7648
Epoch [20/50], Train Loss: 0.0163, Val Loss: 0.0162, Val R2: 0.7652
Epoch [21/50], Train Loss: 0.0162, Val Loss: 0.0162, Val R2: 0.7656
Epoch [22/50], Train Loss: 0.0162, Val Loss: 0.0162, Val R2: 0.7656
Epoch [23/50], Train Loss: 0.0162, Val Loss: 0.0162, Val R2: 0.7657
Epoch [24/50], Train Loss: 0.0162, Val Loss: 0.0162, Val R2: 0.7658
Epoch [25/50], Train Loss: 0.0161, Val Loss: 0.0162, Val R2: 0.7664
Epoch [26/50], Train Loss: 0.0162, Val Loss: 0.0161, Val R2: 0.7667
Epoch [27/50], Train Loss: 0.0161, Val Loss: 0.0161, Val R2: 0.7669
Epoch [28/50], Train Loss: 0.0162, Val Loss: 0.0161, Val R2: 0.7668
Epoch [29/50], Train Loss: 0.0161, Val Loss: 0.0161, Val R2: 0.7669
Epoch [30/50], Train Loss: 0.0161, Val Loss: 0.0161, Val R2: 0.7669
Epoch [31/50], Train Loss: 0.0160, Val Loss: 0.0161, Val R2: 0.7669
Epoch [32/50], Train Loss: 0.0161, Val Loss: 0.0161, Val R2: 0.7670
Epoch [33/50], Train Loss: 0.0161, Val Loss: 0.0161, Val R2: 0.7670
Epoch [34/50], Train Loss: 0.0161, Val Loss: 0.0161, Val R2: 0.7670
Epoch [35/50], Train Loss: 0.0161, Val Loss: 0.0161, Val R2: 0.7671
Epoch [36/50], Train Loss: 0.0161, Val Loss: 0.0161, Val R2: 0.7671
Epoch [37/50], Train Loss: 0.0160, Val Loss: 0.0161, Val R2: 0.7672
Epoch [38/50], Train Loss: 0.0161, Val Loss: 0.0161, Val R2: 0.7671
Epoch [39/50], Train Loss: 0.0160, Val Loss: 0.0161, Val R2: 0.7675
Epoch [40/50], Train Loss: 0.0161, Val Loss: 0.0161, Val R2: 0.7676
Epoch [41/50], Train Loss: 0.0160, Val Loss: 0.0161, Val R2: 0.7677
Epoch [42/50], Train Loss: 0.0159, Val Loss: 0.0161, Val R2: 0.7679
Epoch [43/50], Train Loss: 0.0159, Val Loss: 0.0160, Val R2: 0.7683
Epoch [44/50], Train Loss: 0.0159, Val Loss: 0.0160, Val R2: 0.7681
Epoch [45/50], Train Loss: 0.0160, Val Loss: 0.0160, Val R2: 0.7683
Epoch [46/50], Train Loss: 0.0159, Val Loss: 0.0160, Val R2: 0.7685
Epoch [47/50], Train Loss: 0.0159, Val Loss: 0.0160, Val R2: 0.7688
Epoch [48/50], Train Loss: 0.0158, Val Loss: 0.0160, Val R2: 0.7689
Epoch [49/50], Train Loss: 0.0159, Val Loss: 0.0160, Val R2: 0.7689
Epoch [50/50], Train Loss: 0.0158, Val Loss: 0.0160, Val R2: 0.7689
