Epoch [1/50], Train Loss: 0.0170, Val Loss: 0.0155, Val R2: 0.7705
Epoch [2/50], Train Loss: 0.0166, Val Loss: 0.0155, Val R2: 0.7710
Epoch [3/50], Train Loss: 0.0164, Val Loss: 0.0154, Val R2: 0.7717
Epoch [4/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7719
Epoch [5/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7721
Epoch [6/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7723
Epoch [7/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7723
Epoch [8/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7724
Epoch [9/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7724
Epoch [10/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7724
Epoch [11/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7724
Epoch [12/50], Train Loss: 0.0164, Val Loss: 0.0154, Val R2: 0.7724
Epoch [13/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7725
Epoch [14/50], Train Loss: 0.0162, Val Loss: 0.0154, Val R2: 0.7724
Epoch [15/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7725
Epoch [16/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7725
Epoch [17/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7725
Epoch [18/50], Train Loss: 0.0162, Val Loss: 0.0154, Val R2: 0.7726
Epoch [19/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7725
Epoch [20/50], Train Loss: 0.0163, Val Loss: 0.0154, Val R2: 0.7725
Epoch [21/50], Train Loss: 0.0164, Val Loss: 0.0154, Val R2: 0.7726
Epoch [22/50], Train Loss: 0.0162, Val Loss: 0.0153, Val R2: 0.7727
Epoch [23/50], Train Loss: 0.0162, Val Loss: 0.0153, Val R2: 0.7728
Epoch [24/50], Train Loss: 0.0162, Val Loss: 0.0153, Val R2: 0.7729
Epoch [25/50], Train Loss: 0.0162, Val Loss: 0.0153, Val R2: 0.7729
Epoch [26/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7729
Epoch [27/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [28/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [29/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [30/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [31/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [32/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [33/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [34/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [35/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [36/50], Train Loss: 0.0162, Val Loss: 0.0153, Val R2: 0.7730
Epoch [37/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [38/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7730
Epoch [39/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7731
Epoch [40/50], Train Loss: 0.0162, Val Loss: 0.0153, Val R2: 0.7730
Epoch [41/50], Train Loss: 0.0162, Val Loss: 0.0153, Val R2: 0.7730
Epoch [42/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7731
Epoch [43/50], Train Loss: 0.0160, Val Loss: 0.0153, Val R2: 0.7731
Epoch [44/50], Train Loss: 0.0160, Val Loss: 0.0153, Val R2: 0.7732
Epoch [45/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7733
Epoch [46/50], Train Loss: 0.0160, Val Loss: 0.0153, Val R2: 0.7733
Epoch [47/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7734
Epoch [48/50], Train Loss: 0.0160, Val Loss: 0.0153, Val R2: 0.7734
Epoch [49/50], Train Loss: 0.0160, Val Loss: 0.0153, Val R2: 0.7734
Epoch [50/50], Train Loss: 0.0161, Val Loss: 0.0153, Val R2: 0.7734
