Epoch [1/50], Train Loss: 0.0169, Val Loss: 0.0169, Val R2: 0.7699
Epoch [2/50], Train Loss: 0.0165, Val Loss: 0.0168, Val R2: 0.7709
Epoch [3/50], Train Loss: 0.0164, Val Loss: 0.0168, Val R2: 0.7714
Epoch [4/50], Train Loss: 0.0163, Val Loss: 0.0167, Val R2: 0.7718
Epoch [5/50], Train Loss: 0.0162, Val Loss: 0.0167, Val R2: 0.7721
Epoch [6/50], Train Loss: 0.0162, Val Loss: 0.0167, Val R2: 0.7723
Epoch [7/50], Train Loss: 0.0162, Val Loss: 0.0167, Val R2: 0.7723
Epoch [8/50], Train Loss: 0.0162, Val Loss: 0.0167, Val R2: 0.7724
Epoch [9/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7725
Epoch [10/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7725
Epoch [11/50], Train Loss: 0.0162, Val Loss: 0.0167, Val R2: 0.7725
Epoch [12/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7725
Epoch [13/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7725
Epoch [14/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7725
Epoch [15/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7726
Epoch [16/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7727
Epoch [17/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7727
Epoch [18/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7728
Epoch [19/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7729
Epoch [20/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7730
Epoch [21/50], Train Loss: 0.0161, Val Loss: 0.0167, Val R2: 0.7730
Epoch [22/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7731
Epoch [23/50], Train Loss: 0.0161, Val Loss: 0.0166, Val R2: 0.7732
Epoch [24/50], Train Loss: 0.0161, Val Loss: 0.0166, Val R2: 0.7733
Epoch [25/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7735
Epoch [26/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7735
Epoch [27/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7736
Epoch [28/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7736
Epoch [29/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7736
Epoch [30/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7736
Epoch [31/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7736
Epoch [32/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7736
Epoch [33/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7736
Epoch [34/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7736
Epoch [35/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7736
Epoch [36/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7737
Epoch [37/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7737
Epoch [38/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7737
Epoch [39/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7737
Epoch [40/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7737
Epoch [41/50], Train Loss: 0.0160, Val Loss: 0.0166, Val R2: 0.7739
Epoch [42/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7737
Epoch [43/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7740
Epoch [44/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7740
Epoch [45/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7741
Epoch [46/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7742
Epoch [47/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7743
Epoch [48/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7743
Epoch [49/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7743
Epoch [50/50], Train Loss: 0.0159, Val Loss: 0.0166, Val R2: 0.7743
