Epoch [1/50], Train Loss: 0.0163, Val Loss: 0.0157, Val R2: 0.7680
Epoch [2/50], Train Loss: 0.0159, Val Loss: 0.0157, Val R2: 0.7686
Epoch [3/50], Train Loss: 0.0159, Val Loss: 0.0157, Val R2: 0.7690
Epoch [4/50], Train Loss: 0.0158, Val Loss: 0.0157, Val R2: 0.7691
Epoch [5/50], Train Loss: 0.0158, Val Loss: 0.0157, Val R2: 0.7692
Epoch [6/50], Train Loss: 0.0158, Val Loss: 0.0157, Val R2: 0.7693
Epoch [7/50], Train Loss: 0.0158, Val Loss: 0.0157, Val R2: 0.7693
Epoch [8/50], Train Loss: 0.0159, Val Loss: 0.0156, Val R2: 0.7694
Epoch [9/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [10/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [11/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [12/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [13/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [14/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [15/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [16/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [17/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [18/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [19/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7694
Epoch [20/50], Train Loss: 0.0158, Val Loss: 0.0157, Val R2: 0.7693
Epoch [21/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7694
Epoch [22/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7695
Epoch [23/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7696
Epoch [24/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7695
Epoch [25/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7696
Epoch [26/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7696
Epoch [27/50], Train Loss: 0.0156, Val Loss: 0.0156, Val R2: 0.7696
Epoch [28/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7696
Epoch [29/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7697
Epoch [30/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7697
Epoch [31/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7697
Epoch [32/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7697
Epoch [33/50], Train Loss: 0.0156, Val Loss: 0.0156, Val R2: 0.7697
Epoch [34/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7697
Epoch [35/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7696
Epoch [36/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7696
Epoch [37/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7696
Epoch [38/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7697
Epoch [39/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7696
Epoch [40/50], Train Loss: 0.0158, Val Loss: 0.0156, Val R2: 0.7695
Epoch [41/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7696
Epoch [42/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7696
Epoch [43/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7696
Epoch [44/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7697
Epoch [45/50], Train Loss: 0.0156, Val Loss: 0.0156, Val R2: 0.7696
Epoch [46/50], Train Loss: 0.0156, Val Loss: 0.0156, Val R2: 0.7697
Epoch [47/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7697
Epoch [48/50], Train Loss: 0.0156, Val Loss: 0.0156, Val R2: 0.7697
Epoch [49/50], Train Loss: 0.0157, Val Loss: 0.0156, Val R2: 0.7698
Epoch [50/50], Train Loss: 0.0156, Val Loss: 0.0156, Val R2: 0.7698
