Epoch [1/50], Train Loss: 0.0199, Val Loss: 0.0175, Val R2: 0.7344
Epoch [2/50], Train Loss: 0.0186, Val Loss: 0.0170, Val R2: 0.7422
Epoch [3/50], Train Loss: 0.0182, Val Loss: 0.0169, Val R2: 0.7444
Epoch [4/50], Train Loss: 0.0180, Val Loss: 0.0168, Val R2: 0.7465
Epoch [5/50], Train Loss: 0.0178, Val Loss: 0.0167, Val R2: 0.7477
Epoch [6/50], Train Loss: 0.0177, Val Loss: 0.0166, Val R2: 0.7485
Epoch [7/50], Train Loss: 0.0177, Val Loss: 0.0166, Val R2: 0.7487
Epoch [8/50], Train Loss: 0.0176, Val Loss: 0.0166, Val R2: 0.7491
Epoch [9/50], Train Loss: 0.0176, Val Loss: 0.0166, Val R2: 0.7493
Epoch [10/50], Train Loss: 0.0176, Val Loss: 0.0166, Val R2: 0.7493
Epoch [11/50], Train Loss: 0.0177, Val Loss: 0.0166, Val R2: 0.7493
Epoch [12/50], Train Loss: 0.0177, Val Loss: 0.0166, Val R2: 0.7494
Epoch [13/50], Train Loss: 0.0176, Val Loss: 0.0166, Val R2: 0.7495
Epoch [14/50], Train Loss: 0.0176, Val Loss: 0.0166, Val R2: 0.7497
Epoch [15/50], Train Loss: 0.0176, Val Loss: 0.0166, Val R2: 0.7499
Epoch [16/50], Train Loss: 0.0176, Val Loss: 0.0165, Val R2: 0.7504
Epoch [17/50], Train Loss: 0.0175, Val Loss: 0.0165, Val R2: 0.7509
Epoch [18/50], Train Loss: 0.0175, Val Loss: 0.0165, Val R2: 0.7509
Epoch [19/50], Train Loss: 0.0174, Val Loss: 0.0164, Val R2: 0.7515
Epoch [20/50], Train Loss: 0.0173, Val Loss: 0.0165, Val R2: 0.7513
Epoch [21/50], Train Loss: 0.0173, Val Loss: 0.0164, Val R2: 0.7528
Epoch [22/50], Train Loss: 0.0172, Val Loss: 0.0163, Val R2: 0.7534
Epoch [23/50], Train Loss: 0.0172, Val Loss: 0.0163, Val R2: 0.7540
Epoch [24/50], Train Loss: 0.0171, Val Loss: 0.0163, Val R2: 0.7543
Epoch [25/50], Train Loss: 0.0171, Val Loss: 0.0162, Val R2: 0.7548
Epoch [26/50], Train Loss: 0.0170, Val Loss: 0.0162, Val R2: 0.7544
Epoch [27/50], Train Loss: 0.0170, Val Loss: 0.0162, Val R2: 0.7553
Epoch [28/50], Train Loss: 0.0170, Val Loss: 0.0162, Val R2: 0.7550
Epoch [29/50], Train Loss: 0.0170, Val Loss: 0.0162, Val R2: 0.7552
Epoch [30/50], Train Loss: 0.0169, Val Loss: 0.0162, Val R2: 0.7552
Epoch [31/50], Train Loss: 0.0171, Val Loss: 0.0162, Val R2: 0.7552
Epoch [32/50], Train Loss: 0.0170, Val Loss: 0.0162, Val R2: 0.7552
Epoch [33/50], Train Loss: 0.0170, Val Loss: 0.0162, Val R2: 0.7553
Epoch [34/50], Train Loss: 0.0170, Val Loss: 0.0162, Val R2: 0.7553
Epoch [35/50], Train Loss: 0.0170, Val Loss: 0.0162, Val R2: 0.7554
Epoch [36/50], Train Loss: 0.0169, Val Loss: 0.0162, Val R2: 0.7553
Epoch [37/50], Train Loss: 0.0170, Val Loss: 0.0162, Val R2: 0.7558
Epoch [38/50], Train Loss: 0.0169, Val Loss: 0.0161, Val R2: 0.7561
Epoch [39/50], Train Loss: 0.0169, Val Loss: 0.0161, Val R2: 0.7560
Epoch [40/50], Train Loss: 0.0169, Val Loss: 0.0161, Val R2: 0.7565
Epoch [41/50], Train Loss: 0.0169, Val Loss: 0.0161, Val R2: 0.7570
Epoch [42/50], Train Loss: 0.0168, Val Loss: 0.0161, Val R2: 0.7570
Epoch [43/50], Train Loss: 0.0169, Val Loss: 0.0161, Val R2: 0.7571
Epoch [44/50], Train Loss: 0.0168, Val Loss: 0.0160, Val R2: 0.7576
Epoch [45/50], Train Loss: 0.0168, Val Loss: 0.0160, Val R2: 0.7577
Epoch [46/50], Train Loss: 0.0168, Val Loss: 0.0160, Val R2: 0.7581
Epoch [47/50], Train Loss: 0.0167, Val Loss: 0.0160, Val R2: 0.7581
Epoch [48/50], Train Loss: 0.0167, Val Loss: 0.0160, Val R2: 0.7583
Epoch [49/50], Train Loss: 0.0167, Val Loss: 0.0160, Val R2: 0.7584
Epoch [50/50], Train Loss: 0.0168, Val Loss: 0.0160, Val R2: 0.7584
