Epoch [1/50], Train Loss: 0.0228, Val Loss: 0.0204, Val R2: 0.7273
Epoch [2/50], Train Loss: 0.0212, Val Loss: 0.0195, Val R2: 0.7382
Epoch [3/50], Train Loss: 0.0204, Val Loss: 0.0193, Val R2: 0.7411
Epoch [4/50], Train Loss: 0.0201, Val Loss: 0.0191, Val R2: 0.7444
Epoch [5/50], Train Loss: 0.0198, Val Loss: 0.0190, Val R2: 0.7457
Epoch [6/50], Train Loss: 0.0197, Val Loss: 0.0189, Val R2: 0.7474
Epoch [7/50], Train Loss: 0.0195, Val Loss: 0.0188, Val R2: 0.7482
Epoch [8/50], Train Loss: 0.0196, Val Loss: 0.0188, Val R2: 0.7486
Epoch [9/50], Train Loss: 0.0196, Val Loss: 0.0188, Val R2: 0.7488
Epoch [10/50], Train Loss: 0.0194, Val Loss: 0.0188, Val R2: 0.7489
Epoch [11/50], Train Loss: 0.0195, Val Loss: 0.0188, Val R2: 0.7489
Epoch [12/50], Train Loss: 0.0194, Val Loss: 0.0188, Val R2: 0.7489
Epoch [13/50], Train Loss: 0.0194, Val Loss: 0.0187, Val R2: 0.7490
Epoch [14/50], Train Loss: 0.0194, Val Loss: 0.0187, Val R2: 0.7494
Epoch [15/50], Train Loss: 0.0193, Val Loss: 0.0187, Val R2: 0.7500
Epoch [16/50], Train Loss: 0.0194, Val Loss: 0.0186, Val R2: 0.7506
Epoch [17/50], Train Loss: 0.0194, Val Loss: 0.0185, Val R2: 0.7520
Epoch [18/50], Train Loss: 0.0192, Val Loss: 0.0184, Val R2: 0.7529
Epoch [19/50], Train Loss: 0.0190, Val Loss: 0.0184, Val R2: 0.7532
Epoch [20/50], Train Loss: 0.0190, Val Loss: 0.0183, Val R2: 0.7553
Epoch [21/50], Train Loss: 0.0188, Val Loss: 0.0182, Val R2: 0.7562
Epoch [22/50], Train Loss: 0.0188, Val Loss: 0.0182, Val R2: 0.7567
Epoch [23/50], Train Loss: 0.0188, Val Loss: 0.0181, Val R2: 0.7579
Epoch [24/50], Train Loss: 0.0186, Val Loss: 0.0180, Val R2: 0.7583
Epoch [25/50], Train Loss: 0.0186, Val Loss: 0.0179, Val R2: 0.7596
Epoch [26/50], Train Loss: 0.0186, Val Loss: 0.0179, Val R2: 0.7597
Epoch [27/50], Train Loss: 0.0185, Val Loss: 0.0179, Val R2: 0.7603
Epoch [28/50], Train Loss: 0.0187, Val Loss: 0.0179, Val R2: 0.7602
Epoch [29/50], Train Loss: 0.0184, Val Loss: 0.0179, Val R2: 0.7604
Epoch [30/50], Train Loss: 0.0185, Val Loss: 0.0179, Val R2: 0.7605
Epoch [31/50], Train Loss: 0.0185, Val Loss: 0.0179, Val R2: 0.7605
Epoch [32/50], Train Loss: 0.0184, Val Loss: 0.0179, Val R2: 0.7605
Epoch [33/50], Train Loss: 0.0184, Val Loss: 0.0179, Val R2: 0.7606
Epoch [34/50], Train Loss: 0.0184, Val Loss: 0.0179, Val R2: 0.7607
Epoch [35/50], Train Loss: 0.0184, Val Loss: 0.0179, Val R2: 0.7609
Epoch [36/50], Train Loss: 0.0183, Val Loss: 0.0178, Val R2: 0.7614
Epoch [37/50], Train Loss: 0.0183, Val Loss: 0.0178, Val R2: 0.7614
Epoch [38/50], Train Loss: 0.0183, Val Loss: 0.0177, Val R2: 0.7625
Epoch [39/50], Train Loss: 0.0183, Val Loss: 0.0177, Val R2: 0.7627
Epoch [40/50], Train Loss: 0.0182, Val Loss: 0.0176, Val R2: 0.7637
Epoch [41/50], Train Loss: 0.0181, Val Loss: 0.0176, Val R2: 0.7639
Epoch [42/50], Train Loss: 0.0182, Val Loss: 0.0175, Val R2: 0.7650
Epoch [43/50], Train Loss: 0.0181, Val Loss: 0.0175, Val R2: 0.7657
Epoch [44/50], Train Loss: 0.0181, Val Loss: 0.0175, Val R2: 0.7659
Epoch [45/50], Train Loss: 0.0178, Val Loss: 0.0174, Val R2: 0.7669
Epoch [46/50], Train Loss: 0.0178, Val Loss: 0.0174, Val R2: 0.7671
Epoch [47/50], Train Loss: 0.0179, Val Loss: 0.0173, Val R2: 0.7677
Epoch [48/50], Train Loss: 0.0179, Val Loss: 0.0173, Val R2: 0.7677
Epoch [49/50], Train Loss: 0.0177, Val Loss: 0.0173, Val R2: 0.7679
Epoch [50/50], Train Loss: 0.0177, Val Loss: 0.0173, Val R2: 0.7679
