Epoch [1/50], Train Loss: 0.0224, Val Loss: 0.0203, Val R2: 0.7276
Epoch [2/50], Train Loss: 0.0209, Val Loss: 0.0199, Val R2: 0.7334
Epoch [3/50], Train Loss: 0.0203, Val Loss: 0.0196, Val R2: 0.7379
Epoch [4/50], Train Loss: 0.0200, Val Loss: 0.0195, Val R2: 0.7394
Epoch [5/50], Train Loss: 0.0197, Val Loss: 0.0194, Val R2: 0.7408
Epoch [6/50], Train Loss: 0.0197, Val Loss: 0.0193, Val R2: 0.7418
Epoch [7/50], Train Loss: 0.0195, Val Loss: 0.0193, Val R2: 0.7423
Epoch [8/50], Train Loss: 0.0196, Val Loss: 0.0192, Val R2: 0.7427
Epoch [9/50], Train Loss: 0.0196, Val Loss: 0.0192, Val R2: 0.7428
Epoch [10/50], Train Loss: 0.0194, Val Loss: 0.0192, Val R2: 0.7428
Epoch [11/50], Train Loss: 0.0195, Val Loss: 0.0192, Val R2: 0.7428
Epoch [12/50], Train Loss: 0.0194, Val Loss: 0.0192, Val R2: 0.7429
Epoch [13/50], Train Loss: 0.0194, Val Loss: 0.0192, Val R2: 0.7430
Epoch [14/50], Train Loss: 0.0194, Val Loss: 0.0192, Val R2: 0.7432
Epoch [15/50], Train Loss: 0.0193, Val Loss: 0.0191, Val R2: 0.7439
Epoch [16/50], Train Loss: 0.0194, Val Loss: 0.0191, Val R2: 0.7443
Epoch [17/50], Train Loss: 0.0194, Val Loss: 0.0190, Val R2: 0.7451
Epoch [18/50], Train Loss: 0.0193, Val Loss: 0.0190, Val R2: 0.7455
Epoch [19/50], Train Loss: 0.0191, Val Loss: 0.0189, Val R2: 0.7468
Epoch [20/50], Train Loss: 0.0191, Val Loss: 0.0188, Val R2: 0.7483
Epoch [21/50], Train Loss: 0.0190, Val Loss: 0.0188, Val R2: 0.7487
Epoch [22/50], Train Loss: 0.0190, Val Loss: 0.0188, Val R2: 0.7484
Epoch [23/50], Train Loss: 0.0189, Val Loss: 0.0187, Val R2: 0.7502
Epoch [24/50], Train Loss: 0.0187, Val Loss: 0.0187, Val R2: 0.7502
Epoch [25/50], Train Loss: 0.0187, Val Loss: 0.0186, Val R2: 0.7518
Epoch [26/50], Train Loss: 0.0188, Val Loss: 0.0185, Val R2: 0.7523
Epoch [27/50], Train Loss: 0.0186, Val Loss: 0.0185, Val R2: 0.7526
Epoch [28/50], Train Loss: 0.0188, Val Loss: 0.0185, Val R2: 0.7529
Epoch [29/50], Train Loss: 0.0186, Val Loss: 0.0185, Val R2: 0.7530
Epoch [30/50], Train Loss: 0.0186, Val Loss: 0.0185, Val R2: 0.7531
Epoch [31/50], Train Loss: 0.0186, Val Loss: 0.0185, Val R2: 0.7531
Epoch [32/50], Train Loss: 0.0185, Val Loss: 0.0185, Val R2: 0.7531
Epoch [33/50], Train Loss: 0.0186, Val Loss: 0.0185, Val R2: 0.7531
Epoch [34/50], Train Loss: 0.0185, Val Loss: 0.0184, Val R2: 0.7533
Epoch [35/50], Train Loss: 0.0185, Val Loss: 0.0184, Val R2: 0.7536
Epoch [36/50], Train Loss: 0.0185, Val Loss: 0.0184, Val R2: 0.7540
Epoch [37/50], Train Loss: 0.0185, Val Loss: 0.0184, Val R2: 0.7544
Epoch [38/50], Train Loss: 0.0184, Val Loss: 0.0183, Val R2: 0.7548
Epoch [39/50], Train Loss: 0.0185, Val Loss: 0.0183, Val R2: 0.7553
Epoch [40/50], Train Loss: 0.0184, Val Loss: 0.0182, Val R2: 0.7561
Epoch [41/50], Train Loss: 0.0183, Val Loss: 0.0182, Val R2: 0.7565
Epoch [42/50], Train Loss: 0.0184, Val Loss: 0.0181, Val R2: 0.7575
Epoch [43/50], Train Loss: 0.0182, Val Loss: 0.0181, Val R2: 0.7584
Epoch [44/50], Train Loss: 0.0182, Val Loss: 0.0181, Val R2: 0.7583
Epoch [45/50], Train Loss: 0.0180, Val Loss: 0.0180, Val R2: 0.7592
Epoch [46/50], Train Loss: 0.0180, Val Loss: 0.0179, Val R2: 0.7600
Epoch [47/50], Train Loss: 0.0181, Val Loss: 0.0179, Val R2: 0.7603
Epoch [48/50], Train Loss: 0.0180, Val Loss: 0.0179, Val R2: 0.7604
Epoch [49/50], Train Loss: 0.0179, Val Loss: 0.0179, Val R2: 0.7605
Epoch [50/50], Train Loss: 0.0179, Val Loss: 0.0179, Val R2: 0.7605
