Epoch [1/50], Train Loss: 0.0183, Val Loss: 0.0166, Val R2: 0.7652
Epoch [2/50], Train Loss: 0.0174, Val Loss: 0.0163, Val R2: 0.7689
Epoch [3/50], Train Loss: 0.0172, Val Loss: 0.0162, Val R2: 0.7706
Epoch [4/50], Train Loss: 0.0169, Val Loss: 0.0161, Val R2: 0.7720
Epoch [5/50], Train Loss: 0.0168, Val Loss: 0.0161, Val R2: 0.7725
Epoch [6/50], Train Loss: 0.0168, Val Loss: 0.0160, Val R2: 0.7730
Epoch [7/50], Train Loss: 0.0166, Val Loss: 0.0160, Val R2: 0.7733
Epoch [8/50], Train Loss: 0.0167, Val Loss: 0.0160, Val R2: 0.7734
Epoch [9/50], Train Loss: 0.0167, Val Loss: 0.0160, Val R2: 0.7734
Epoch [10/50], Train Loss: 0.0166, Val Loss: 0.0160, Val R2: 0.7734
Epoch [11/50], Train Loss: 0.0166, Val Loss: 0.0160, Val R2: 0.7734
Epoch [12/50], Train Loss: 0.0166, Val Loss: 0.0160, Val R2: 0.7735
Epoch [13/50], Train Loss: 0.0165, Val Loss: 0.0160, Val R2: 0.7735
Epoch [14/50], Train Loss: 0.0167, Val Loss: 0.0160, Val R2: 0.7736
Epoch [15/50], Train Loss: 0.0166, Val Loss: 0.0160, Val R2: 0.7738
Epoch [16/50], Train Loss: 0.0165, Val Loss: 0.0160, Val R2: 0.7740
Epoch [17/50], Train Loss: 0.0165, Val Loss: 0.0159, Val R2: 0.7743
Epoch [18/50], Train Loss: 0.0165, Val Loss: 0.0160, Val R2: 0.7742
Epoch [19/50], Train Loss: 0.0164, Val Loss: 0.0159, Val R2: 0.7745
Epoch [20/50], Train Loss: 0.0165, Val Loss: 0.0159, Val R2: 0.7748
Epoch [21/50], Train Loss: 0.0164, Val Loss: 0.0159, Val R2: 0.7747
Epoch [22/50], Train Loss: 0.0164, Val Loss: 0.0159, Val R2: 0.7753
Epoch [23/50], Train Loss: 0.0163, Val Loss: 0.0159, Val R2: 0.7754
Epoch [24/50], Train Loss: 0.0163, Val Loss: 0.0158, Val R2: 0.7757
Epoch [25/50], Train Loss: 0.0163, Val Loss: 0.0158, Val R2: 0.7757
Epoch [26/50], Train Loss: 0.0164, Val Loss: 0.0158, Val R2: 0.7758
Epoch [27/50], Train Loss: 0.0162, Val Loss: 0.0158, Val R2: 0.7758
Epoch [28/50], Train Loss: 0.0164, Val Loss: 0.0158, Val R2: 0.7760
Epoch [29/50], Train Loss: 0.0163, Val Loss: 0.0158, Val R2: 0.7760
Epoch [30/50], Train Loss: 0.0162, Val Loss: 0.0158, Val R2: 0.7760
Epoch [31/50], Train Loss: 0.0162, Val Loss: 0.0158, Val R2: 0.7760
Epoch [32/50], Train Loss: 0.0163, Val Loss: 0.0158, Val R2: 0.7760
Epoch [33/50], Train Loss: 0.0162, Val Loss: 0.0158, Val R2: 0.7760
Epoch [34/50], Train Loss: 0.0162, Val Loss: 0.0158, Val R2: 0.7760
Epoch [35/50], Train Loss: 0.0163, Val Loss: 0.0158, Val R2: 0.7758
Epoch [36/50], Train Loss: 0.0163, Val Loss: 0.0158, Val R2: 0.7762
Epoch [37/50], Train Loss: 0.0162, Val Loss: 0.0158, Val R2: 0.7762
Epoch [38/50], Train Loss: 0.0162, Val Loss: 0.0158, Val R2: 0.7763
Epoch [39/50], Train Loss: 0.0163, Val Loss: 0.0158, Val R2: 0.7765
Epoch [40/50], Train Loss: 0.0162, Val Loss: 0.0158, Val R2: 0.7757
Epoch [41/50], Train Loss: 0.0162, Val Loss: 0.0158, Val R2: 0.7763
Epoch [42/50], Train Loss: 0.0162, Val Loss: 0.0158, Val R2: 0.7766
Epoch [43/50], Train Loss: 0.0161, Val Loss: 0.0158, Val R2: 0.7768
Epoch [44/50], Train Loss: 0.0161, Val Loss: 0.0157, Val R2: 0.7772
Epoch [45/50], Train Loss: 0.0160, Val Loss: 0.0158, Val R2: 0.7770
Epoch [46/50], Train Loss: 0.0161, Val Loss: 0.0157, Val R2: 0.7771
Epoch [47/50], Train Loss: 0.0160, Val Loss: 0.0157, Val R2: 0.7773
Epoch [48/50], Train Loss: 0.0161, Val Loss: 0.0157, Val R2: 0.7772
Epoch [49/50], Train Loss: 0.0161, Val Loss: 0.0157, Val R2: 0.7773
Epoch [50/50], Train Loss: 0.0160, Val Loss: 0.0157, Val R2: 0.7773
