Epoch [1/50], Train Loss: 0.0216, Val Loss: 0.0193, Val R2: 0.7413
Epoch [2/50], Train Loss: 0.0201, Val Loss: 0.0188, Val R2: 0.7486
Epoch [3/50], Train Loss: 0.0195, Val Loss: 0.0185, Val R2: 0.7519
Epoch [4/50], Train Loss: 0.0192, Val Loss: 0.0184, Val R2: 0.7534
Epoch [5/50], Train Loss: 0.0190, Val Loss: 0.0183, Val R2: 0.7547
Epoch [6/50], Train Loss: 0.0189, Val Loss: 0.0182, Val R2: 0.7558
Epoch [7/50], Train Loss: 0.0188, Val Loss: 0.0182, Val R2: 0.7566
Epoch [8/50], Train Loss: 0.0188, Val Loss: 0.0182, Val R2: 0.7569
Epoch [9/50], Train Loss: 0.0189, Val Loss: 0.0181, Val R2: 0.7570
Epoch [10/50], Train Loss: 0.0187, Val Loss: 0.0181, Val R2: 0.7571
Epoch [11/50], Train Loss: 0.0188, Val Loss: 0.0181, Val R2: 0.7571
Epoch [12/50], Train Loss: 0.0187, Val Loss: 0.0181, Val R2: 0.7571
Epoch [13/50], Train Loss: 0.0187, Val Loss: 0.0181, Val R2: 0.7572
Epoch [14/50], Train Loss: 0.0187, Val Loss: 0.0181, Val R2: 0.7575
Epoch [15/50], Train Loss: 0.0186, Val Loss: 0.0181, Val R2: 0.7581
Epoch [16/50], Train Loss: 0.0187, Val Loss: 0.0180, Val R2: 0.7586
Epoch [17/50], Train Loss: 0.0188, Val Loss: 0.0180, Val R2: 0.7596
Epoch [18/50], Train Loss: 0.0186, Val Loss: 0.0179, Val R2: 0.7608
Epoch [19/50], Train Loss: 0.0184, Val Loss: 0.0178, Val R2: 0.7613
Epoch [20/50], Train Loss: 0.0184, Val Loss: 0.0177, Val R2: 0.7630
Epoch [21/50], Train Loss: 0.0182, Val Loss: 0.0177, Val R2: 0.7635
Epoch [22/50], Train Loss: 0.0182, Val Loss: 0.0176, Val R2: 0.7640
Epoch [23/50], Train Loss: 0.0182, Val Loss: 0.0175, Val R2: 0.7654
Epoch [24/50], Train Loss: 0.0180, Val Loss: 0.0175, Val R2: 0.7655
Epoch [25/50], Train Loss: 0.0180, Val Loss: 0.0174, Val R2: 0.7669
Epoch [26/50], Train Loss: 0.0180, Val Loss: 0.0173, Val R2: 0.7682
Epoch [27/50], Train Loss: 0.0179, Val Loss: 0.0173, Val R2: 0.7680
Epoch [28/50], Train Loss: 0.0180, Val Loss: 0.0173, Val R2: 0.7684
Epoch [29/50], Train Loss: 0.0178, Val Loss: 0.0173, Val R2: 0.7685
Epoch [30/50], Train Loss: 0.0178, Val Loss: 0.0173, Val R2: 0.7685
Epoch [31/50], Train Loss: 0.0179, Val Loss: 0.0173, Val R2: 0.7685
Epoch [32/50], Train Loss: 0.0178, Val Loss: 0.0173, Val R2: 0.7686
Epoch [33/50], Train Loss: 0.0178, Val Loss: 0.0173, Val R2: 0.7686
Epoch [34/50], Train Loss: 0.0178, Val Loss: 0.0173, Val R2: 0.7688
Epoch [35/50], Train Loss: 0.0177, Val Loss: 0.0173, Val R2: 0.7689
Epoch [36/50], Train Loss: 0.0177, Val Loss: 0.0172, Val R2: 0.7698
Epoch [37/50], Train Loss: 0.0177, Val Loss: 0.0171, Val R2: 0.7703
Epoch [38/50], Train Loss: 0.0176, Val Loss: 0.0171, Val R2: 0.7707
Epoch [39/50], Train Loss: 0.0177, Val Loss: 0.0171, Val R2: 0.7715
Epoch [40/50], Train Loss: 0.0176, Val Loss: 0.0170, Val R2: 0.7721
Epoch [41/50], Train Loss: 0.0175, Val Loss: 0.0170, Val R2: 0.7723
Epoch [42/50], Train Loss: 0.0176, Val Loss: 0.0169, Val R2: 0.7731
Epoch [43/50], Train Loss: 0.0174, Val Loss: 0.0169, Val R2: 0.7741
Epoch [44/50], Train Loss: 0.0174, Val Loss: 0.0168, Val R2: 0.7744
Epoch [45/50], Train Loss: 0.0172, Val Loss: 0.0168, Val R2: 0.7747
Epoch [46/50], Train Loss: 0.0172, Val Loss: 0.0168, Val R2: 0.7754
Epoch [47/50], Train Loss: 0.0173, Val Loss: 0.0167, Val R2: 0.7756
Epoch [48/50], Train Loss: 0.0172, Val Loss: 0.0167, Val R2: 0.7759
Epoch [49/50], Train Loss: 0.0171, Val Loss: 0.0167, Val R2: 0.7758
Epoch [50/50], Train Loss: 0.0171, Val Loss: 0.0167, Val R2: 0.7758
